"6836","MS 424","School Based Diagnostic and Treatment Center Extension Clinic","730 Bryant Avenue",,"Bronx","New York","10474","7094","Bronx",+0040.815781,-0073.885796
"6838","SNC Hosp Center for Sleep Studies","Hospital Extension Clinic","1420 Broadway",,"Hewlett","New York","11557","29","Nassau",+0040.642014,-0073.697571
"6839","Maimonides Sleep Disorder Clinic","Hospital Extension Clinic","6405 7th Avenue",,"Brooklyn","New York","11219","7095","Kings",+0040.634457,-0074.014145
"6840","Dental Center","Hospital Extension Clinic","1536 Bedford Avenue",,"Brooklyn","New York","11238","7095","Kings",+0040.670677,-0073.955132
"6841","Bishop O.G. Walker Jr Health Care Center","Hospital Extension Clinic","528 Prospect Place",,"Brooklyn","New York","11238","7095","Kings",+0040.675537,-0073.959000
"6842","Interfaith Medical Center-St. Mark's","Hospital Extension Clinic","880 Bergen Street",,"Brooklyn","New York","11238","7095","Kings",+0040.677261,-0073.958176
"6844","Planned Parenthood Project Street Beat Mobile Health Center","Mobile Diagnostic and Treatment Center Extension Clinic","26 Bleecker Street",,"New York","New York","10012","7093","New York",+0040.725521,-0073.993538
"6850","Open Door Family Medical Center Inc","Diagnostic and Treatment Center Extension Clinic","30 West Main Street",,"Mt Kisco","New York","10543","59","Westchester",+0041.209404,-0073.729759
"6851","Main Street Physical Therapy","Hospital Extension Clinic","17 Main Street",,"Glens Falls","New York","12801","56","Warren",+0043.302030,-0073.664100
"6852","Pathways Methadone","Hospital Extension Clinic","158 Holden Avenue",,"Buffalo","New York","14214","14","Erie",+0042.937531,-0078.834991
"6853","HRHC-Mobile Dental Van","Diagnostic and Treatment Center Extension Clinic","3360 Route 343",,"Amenia","New York","12501","13","Dutchess",+0041.850796,-0073.551041
"6854","Fort Hamilton Clinic Treatment Program","Hospital Extension Clinic","8710 Fifth Avenue",,"Brooklyn","New York","11209","7095","Kings",+0040.620800,-0074.026909
"6855","Mapleton Clinic Treatment Program","Hospital Extension Clinic","1083 Mcdonald Avenue",,"Brooklyn","New York","11230","7095","Kings",+0040.626877,-0073.976349
"6856","Center for Advanced Medicine","Hospital Extension Clinic","450 Lakeville Road",,"Lake Success","New York","11042","29","Nassau",+0040.753628,-0073.703323
"6859","HSS Integrative Care Center","Hospital Extension Clinic","635 Madison Avenue",,"New York","New York","10017","7093","New York",+0040.763859,-0073.971138
"6860","Astoria Dialysis Center","Diagnostic and Treatment Center Extension Clinic","34-01 35th Avenue",,"Astoria","New York","11106","7096","Queens",+0040.756756,-0073.925438
"6861","BronxCare Dental Services","Diagnostic and Treatment Center Extension Clinic","1775 Grand Concourse","6th Floor","Bronx","New York","10453","7094","Bronx",+0040.846500,-0073.909653
"6862","Methadone Maintenance Treatment Program","Hospital Extension Clinic","2 Barbarosa Lane",,"Kingston","New York","12401","55","Ulster",+0041.944061,-0074.024055
"6863","Arc Healthresources of Rockland, Inc.","Diagnostic and Treatment Center","25 Hemlock Drive",,"Congers","New York","10920","43","Rockland",+0041.164089,-0073.934654
"6867","Premier Healthcare-Nostrand Ave","Diagnostic and Treatment Center Extension Clinic","3363-3364 Nostrand Avenue",,"Brooklyn","New York","11229","7093","New York",+0040.602089,-0073.942131
"6868","Montefiore-Einstein Cancer Center","Hospital Extension Clinic","1695 Eastchester Road",,"Bronx","New York","10461","7094","Bronx",+0040.846722,-0073.844734
"6869","Long Island Center for Digestive Health, LLC","Diagnostic and Treatment Center","106 Charles Lindbergh Boulevard",,"Uniondale","New York","11553","29","Nassau",+0040.726667,-0073.602846
"687","Orange County Health Department","Diagnostic and Treatment Center","124 Main Street",,"Goshen","New York","10924","35","Orange",+0041.402603,-0074.321541
"6871","The Hamptons Center for Rehabilitation and Nursing","Residential Health Care Facility - SNF","64 County Road 39",,"Southampton","New York","11968","51","Suffolk",+0040.896629,-0072.400650
"6872","Beacon Christian Community Health Center, Inc.","Diagnostic and Treatment Center","2079 Forest Avenue",,"Staten Island","New York","10303","7097","Richmond",+0040.626427,-0074.158638
"6875","Women's Imaging Center","Hospital Extension Clinic","55 Ronald Reagan Blvd",,"Warwick","New York","10990","35","Orange",+0041.272377,-0074.330139
"6877","Dr Lydia T Wright School","School Based Hospital Extension Clinic","100 Appenheimer Street",,"Buffalo","New York","14222","14","Erie",+0042.923153,-0078.835899
"688","Cornerstone Family Healthcare Middletown Dentistry","Diagnostic and Treatment Center Extension Clinic","27 North Street",,"Middletown","New York","10940","35","Orange",+0041.445900,-0074.419678
"6880","MS 390/PS 396","School Based Diagnostic and Treatment Center Extension Clinic","1930 Andrews Avenue",,"Bronx","New York","10453","7094","Bronx",+0040.854355,-0073.913437
"6881","PS 457","School Based Diagnostic and Treatment Center Extension Clinic","1116 Sheridan Avenue",,"Bronx","New York","10456","7094","Bronx",+0040.832100,-0073.917831
"6886","St. Peter's Medical Imaging","Hospital Extension Clinic","279 Troy Road",,"Rensselaer","New York","12144","41","Rensselaer",+0042.641621,-0073.699272
"6887","Bassett Healthcare Little Falls","Hospital Extension Clinic","140 Burwell Street",,"Little Falls","New York","13365","21","Herkimer",+0043.043964,-0074.847458
"6888","Edwards Health Center","Primary Care Hospital - Critical Access Hospital Extension Clinic","8 Church Street",,"Edwards","New York","13635","44","Saint Lawrence",+0044.325851,-0075.251579
"6890","Community Health Center of the North Country","Diagnostic and Treatment Center Extension Clinic","146 Arsenal Street",,"Watertown","New York","13601","44","Saint Lawrence",+0043.976256,-0075.912829
"6891","Delaware Elementary School","School Based Diagnostic and Treatment Center Extension Clinic","900 South Geddes Street",,"Syracuse","New York","13204","33","Onondaga",+0043.039253,-0076.172768
"6892","Fowler High School","School Based Diagnostic and Treatment Center Extension Clinic","227 Magnolia Street",,"Syracuse","New York","13204","33","Onondaga",+0043.043213,-0076.173981
"6893","Cornerstone Family Healthcare:  The Center for Recovery","Diagnostic and Treatment Center Extension Clinic","3 Commercial Place",,"Newburgh","New York","12550","35","Orange",+0041.493599,-0074.027550
"6894","Good Samaritan Hosp Pet/Ct Scanner","Hospital Extension Clinic","1245 Montauk Highway",,"West Islip","New York","11795","51","Suffolk",+0040.696487,-0073.290375
"6895","Hammond Health Center","Hospital Extension Clinic","225 St Lawrence Avenue",,"Hammond","New York","13646","44","Saint Lawrence",+0044.450218,-0075.698601
"6897","Bassett Healthcare Sidney","Hospital Extension Clinic","39 Pearl Street West",,"Sidney","New York","13838","38","Otsego",+0042.304741,-0075.394714
"6898","Broome County Mobile Dental Program","School Based Diagnostic and Treatment Center Extension Clinic","225 Front Street",,"Binghamton","New York","13905","3","Broome",+0042.105343,-0075.915642
"6899","Center for Radiation Therapy","Hospital Extension Clinic","1617 Poplar Street",,"Bronx","New York","10461","7094","Bronx",+0040.845497,-0073.846916
"6900","NYU Mobile Dental Van","Diagnostic and Treatment Center Extension Clinic","345 East 24th Street",,"New York","New York","10010","7093","New York",+0040.737877,-0073.978661
"6901","Harvey Austin School #97","School Based Hospital Extension Clinic","1405 Sycamore Street",,"Buffalo","New York","14211","14","Erie",+0042.903786,-0078.819626
"6902","Carthage High School","School Based Primary Care Hospital - Critical Access Extension Clinic","36500 Route 26",,"Carthage","New York","13619","22","Jefferson",+0043.988266,-0075.644279
"6903","PS 11 Wt Harris/The Clinton School","School Based Diagnostic and Treatment Center Extension Clinic","320 West 21st Street",,"New York","New York","10011","7094","Bronx",+0040.744518,-0074.000763
"6904","NYP/Queens Special Care Center","Hospital Extension Clinic","138-47 Horace Harding Expressway, 2nd floor",,"Flushing","New York","11355","7096","Queens",+0040.742966,-0073.827300
"6906","Memorial Sloan Kettering 55th Street Imaging Center","Hospital Extension Clinic","301 East 55th Street",,"New York","New York","10022","7093","New York",+0040.757862,-0073.965759
"6907","Castle Hill Medical Center of New York Inc.","Diagnostic and Treatment Center","920 Castle Hill Avenue",,"Bronx","New York","10473","7094","Bronx",+0040.826061,-0073.849594
"6908","Gramercy Surgery Center, Inc","Diagnostic and Treatment Center","380 2nd Avenue, Suite 1000",,"New York","New York","10010","7093","New York",+0040.737343,-0073.981209
"691","Highland Rehabilitation and Nursing Center","Residential Health Care Facility - SNF","120 Highland Avenue",,"Middletown","New York","10940","35","Orange",+0041.453743,-0074.418694
"6910","Community Health Center of Richmond, Inc.","Diagnostic and Treatment Center","235 Port Richmond Avenue",,"Staten Island","New York","10302","7097","Richmond",+0040.635456,-0074.135056
"6911","NY Hotel Trades Council&Hotel Assoc of NYC Health/Midtown Clinic","Diagnostic and Treatment Center","773-775 9th Avenue",,"New York","New York","10019","7093","New York",+0040.764542,-0073.988243
"6912","14 Penn Dental Center","Diagnostic and Treatment Center Extension Clinic","225 West 34th Street, Suite 400",,"New York","New York","10122","7093","New York",+0040.751511,-0073.991699
"6913","Brooklyn Health Center","Diagnostic and Treatment Center Extension Clinic","68-80 Schermerhorn Street",,"Brooklyn","New York","11201","7095","Kings",+0040.690632,-0073.990776
"6914","Harlem Health Center","Diagnostic and Treatment Center Extension Clinic","1333 Morningside Avenue",,"New York","New York","10027","7093","New York",+0040.813541,-0073.937134
"6915","Queens Health Center","Diagnostic and Treatment Center Extension Clinic","37-11 Queens Blvd",,"Long Island City","New York","11101","7096","Queens",+0040.744427,-0073.927765
"6916","Brownsville Child Health Clinic","Diagnostic and Treatment Center Extension Clinic","259 Bristol Street",,"Brooklyn","New York","11212","7095","Kings",+0040.664970,-0073.911385
"6918","James Donovan Middle School","School Based Diagnostic and Treatment Center Extension Clinic","1701 Noyes Street",,"Utica","New York","13502","32","Oneida",+0043.102509,-0075.261337
"6919","Ronald Macdonald Care Mobile","School Based Hospital Extension Clinic","317 S. Manning Boulevard",,"Albany","New York","12208","1","Albany",+0042.655567,-0073.805420
"6920","New York GI Center, LLC","Diagnostic and Treatment Center","1200 Waters Place",,"Bronx","New York","10461","7094","Bronx",+0040.846287,-0073.842094
"6924","SB Oral Health Mobile Equipment Program","School Based Hospital Extension Clinic","1 Atwell Road",,"Cooperstown","New York","13326","38","Otsego",+0042.695793,-0074.922684
"6927","Eastman Dental Center-Mobile Dental Van #1","School Based Diagnostic and Treatment Center Extension Clinic","625 Elmwood Avenue",,"Rochester","New York","14620","27","Monroe",+0043.124374,-0077.622765
"6928","Eastman Dental Center-Mobile Dental Van #2","School Based Diagnostic and Treatment Center Extension Clinic","625 Elmwood Avenue",,"Rochester","New York","14620","27","Monroe",+0043.124374,-0077.622765
"6929","Eastman Dental Center-Mobile Dental Van #3","School Based Diagnostic and Treatment Center Extension Clinic","625 Elmwood Avenue",,"Rochester","New York","14620","27","Monroe",+0043.124374,-0077.622765
"6930","Oak Orchard Community Health Center School Mobile Dental Van","School Based Diagnostic and Treatment Center Extension Clinic","300 West Avenue",,"Brockport","New York","14220","27","Monroe",+0043.220085,-0077.950653
"6931","Mosaic Health Community Dentistry School-Based Portable Equipment","School Based Diagnostic and Treatment Center Extension Clinic","2 Rubin Drive",,"Rushville","New York","14544","61","Yates",+0042.755005,-0077.223526
"6932","Yeled V'Yalda Childhood Center","School Based Diagnostic and Treatment Center Extension Clinic","4001 16th Avenue",,"Brooklyn","New York","11218","7095","Kings",+0040.635990,-0073.980263
"6933","Yeled V'Yalda Childhood Center","School Based Diagnostic and Treatment Center Extension Clinic","1212 Ocean Parkway",,"Brooklyn","New York","11218","7095","Kings",+0040.619057,-0073.969841
"6934","Gan Day Care","School Based Diagnostic and Treatment Center Extension Clinic","4206 15th Avenue",,"Brooklyn","New York","11219","7095","Kings",+0040.636234,-0073.983765
"6935","Yeled V'Yalda Childhood Center","School Based Diagnostic and Treatment Center Extension Clinic","99 Heyward Street",,"Brooklyn","New York","11211","7095","Kings",+0040.701416,-0073.956650
"6936","Beth Jacob Day Care","School Based Diagnostic and Treatment Center Extension Clinic","1363 46th Street",,"Brooklyn","New York","11219","7095","Kings",+0040.635853,-0073.988808
"6937","Mosdoth Day Care","School Based Diagnostic and Treatment Center Extension Clinic","420 Lefferts Avenue",,"Brooklyn","New York","11225","7095","Kings",+0040.662506,-0073.947395
"6938","Mobile Van Dental Clinic","School Based Diagnostic and Treatment Center Extension Clinic","1450 37th Street",,"Brooklyn","New York","11218","7095","Kings",+0040.639771,-0073.981972
"694","St Luke's Cornwall Hospital/Newburgh","Hospital","70 Dubois Street",,"Newburgh","New York","12550","35","Orange",+0041.503017,-0074.015129
"6943","Watertown Dialysis Center, LLC","Diagnostic and Treatment Center","22571 Summit Drive",,"Watertown","New York","13601","22","Jefferson",+0044.088200,-0076.008400
"6944","Vestal Healthcare, LLC","Diagnostic and Treatment Center Extension Clinic","116 North Jensen Road",,"Vestal","New York","13850","3","Broome",+0042.097763,-0075.995758
"6945","Stony Brook Urology Neurosurgery Clinic","Hospital Extension Clinic","24 Research Way",,"East Setauket","New York","11733","51","Suffolk",+0040.901382,-0073.086418
"6946","Bassett Healthcare Network Oneonta Surgical Associates","Hospital Extension Clinic","449 Main Street",,"Oneonta","New York","13820","38","Otsego",+0042.457962,-0075.048691
"6949","Hudson Valley Ambulatory Surgery, LLC","Diagnostic and Treatment Center","75 Crystal Run Road",,"Middletown","New York","10941","35","Orange",+0041.447765,-0074.360641
"695","Planned Parenthood Newburgh Health Center","Diagnostic and Treatment Center Extension Clinic","136 Lake Street",,"Newburgh","New York","12550","35","Orange",+0041.496666,-0074.029236
"6951","PS 042 Benjamin Altman","School Based Diagnostic and Treatment Center Extension Clinic","71 Hester Street",,"New York","New York","10002","7093","New York",+0040.716114,-0073.991425
"6952","Beaver River Central School","School Based Primary Care Hospital - Critical Access Extension Clinic","9508 Artz Road",,"Beaver Falls","New York","13305","22","Jefferson",+0043.879858,-0075.436602
"6953","Advanced Endoscopy Center","Diagnostic and Treatment Center","5500 Broadway",,"Bronx","New York","10463","7094","Bronx",+0040.876980,-0073.906044
"6954","All County LLC","Diagnostic and Treatment Center","161-05 Horace Harding Expressway",,"Flushing","New York","11365","7096","Queens",+0040.738861,-0073.807381
"6955","All County LLC","Diagnostic and Treatment Center Extension Clinic","1390 Hempstead Turnpike",,"Elmont","New York","11003","7096","Queens",+0040.707943,-0073.691689
"6956","All County LLC Mobile Van","Diagnostic and Treatment Center Extension Clinic","1390 Hempstead Turnpike",,"Elmont","New York","11003","7096","Queens",+0040.707943,-0073.691689
"6957","Hillside Polymedic Diagnostic and Treatment Center","Diagnostic and Treatment Center","18730 Hillside Avenue",,"Jamaica","New York","11432","7096","Queens",+0040.714844,-0073.774277
"6958","Malta Medical Arts","Hospital Extension Clinic","2388 Route 9",,"Malta","New York","12010","45","Saratoga",+0042.960072,-0073.790894
"6959","Lourdes Mobile Dental Srvs","Hospital Extension Clinic","219 Front Street",,"Binghamton","New York","13905","3","Broome",+0042.104996,-0075.915741
"696","Sapphire Nursing at Meadow Hill","Residential Health Care Facility - SNF","172 Meadow Hill Road",,"Newburgh","New York","12550","35","Orange",+0041.525883,-0074.089310
"6960","New York Congregational Nursing Center LTHHCP","Long Term Home Health Care Program","135 Linden Boulevard",,"Brooklyn","New York","11226","7095","Kings",+0040.652994,-0073.954223
"6962","Main Street Radiology at Bayside","Diagnostic and Treatment Center Extension Clinic","136-25 37th Avenue",,"Flushing","New York","11354","7096","Queens",+0040.761860,-0073.829971
"6965","CAH Medical Center","Primary Care Hospital - Critical Access Hospital Extension Clinic","3 Bridge Street",,"Carthage","New York","13619","22","Jefferson",+0043.974518,-0075.614525
"6966","Scanvan (Mobile)","Diagnostic and Treatment Center Extension Clinic","8 East Third Street",,"New York","New York","10013","7093","New York",+0040.726082,-0073.991211
"6968","Good Samaritan Hosp Pre-Surg Testing","Hospital Extension Clinic","15 Park Avenue",,"Bay Shore","New York","11706","51","Suffolk",+0040.721145,-0073.249374
"6969","GSHC for Pediatric Specialty Care","Hospital Extension Clinic","655 Deer Park Avenue",,"Babylon","New York","11702","51","Suffolk",+0040.712856,-0073.321320
"6972","Westchester Co SB Mobile Dental Program","School Based Diagnostic and Treatment Center Extension Clinic","145 Huguenot Street",,"New Rochelle","New York","10801","59","Westchester",+0040.913258,-0073.779434
"6973","PS 256 Benjamin Banneker","School Based Diagnostic and Treatment Center Extension Clinic","114 Kosciusko Street",,"Brooklyn","New York","11216","7095","Kings",+0040.690723,-0073.950027
"6976","LIJ Center for Advanced Medicine","Hospital Extension Clinic","450 Lakeville Road",,"Lake Success","New York","11042","29","Nassau",+0040.753628,-0073.703323
"6977","Planned Parenthood Hornell Health Center","Diagnostic and Treatment Center Extension Clinic","111 Seneca Street",,"Hornell","New York","14843","54","Tompkins",+0042.332108,-0077.661041
"6978","Broadway Family Health Center","Diagnostic and Treatment Center Extension Clinic","1238 Broadway",,"Brooklyn","New York","11221","7095","Kings",+0040.691582,-0073.925835
"6979","Long Island Community Hospital Center for Wound Care & Hyperbaric Medicine","Hospital Extension Clinic","33 Medford Avenue",,"Patchogue","New York","11772","51","Suffolk",+0040.767181,-0073.006935
"698","Montefiore St. Luke's Cornwall - Cornwall Campus","Hospital Extension Clinic","19 Laurel Avenue",,"Cornwall","New York","12518","35","Orange",+0041.435772,-0074.041756
"6981","AMS of Oswego Health","Hospital Extension Clinic","98 North Second Street",,"Fulton","New York","13069","37","Oswego",+0043.326900,-0076.416893
"6982","Pembroke Diagnostic Center","Hospital Extension Clinic","860 Main Road",,"Corfu","New York","14026","18","Genesee",+0042.994122,-0078.423149
"6984","Eastern Niagara Hospital at Davison Ct","Hospital Extension Clinic","64 Davison Court",,"Lockport","New York","14094","31","Niagara",+0043.154987,-0078.664078
"6985","Thurgood Marshall Academy","School Based Hospital Extension Clinic","200-214 West 135th Street",,"New York","New York","10030","7093","New York",+0040.815411,-0073.944115
"6986","Avon Foundation Breast Imaging Center","Hospital Extension Clinic","1130 St Nichols Avenue",,"New York","New York","10032","7093","New York",+0040.839909,-0073.939713
"6988","Middleburgh Elementary School","School Based Hospital Extension Clinic","245-1 Main Street",,"Middleburgh","New York","12122","38","Otsego",+0042.595570,-0074.329735
"6989","Finger Lakes Healthcare Mobile Dental Program","School Based Diagnostic and Treatment Center Extension Clinic","6600 Middle Road",,"Sodus","New York","14810","58","Wayne",+0043.256020,-0077.069839
"699","Orange Regional Medical Center","Hospital","707 East Main Street",,"Middletown","New York","10940","35","Orange",+0041.439953,-0074.368744
"6990","OLOL SB Mobile Dental Van","School Based Hospital Extension Clinic","219 Front Street",,"Binghamton","New York","13905","3","Broome",+0042.104996,-0075.915741
"6991","NCCC Mobile Dental Program","School Based Diagnostic and Treatment Center Extension Clinic","238 Arsenal Street",,"Watertown","New York","13601","22","Jefferson",+0043.976223,-0075.915482
"6992","Prasad Childrens Dental Health Mobile","School Based Diagnostic and Treatment Center Extension Clinic","465 Brickman Road",,"Hurleyville","New York","12747","52","Sullivan",+0041.737995,-0074.632324
"6994","Mannsville Manor Elementary School","School Based Diagnostic and Treatment Center Extension Clinic","423 N. Main Street",,"Mannsville","New York","13661","22","Jefferson",+0043.715309,-0076.063866
"6995","PS 309 George E. Webecan","School Based Diagnostic and Treatment Center Extension Clinic","794 Monroe Street",,"Brooklyn","New York","11211","7095","Kings",+0040.688412,-0073.924545
"6996","Joslin Diabetes Center","Hospital Extension Clinic","3229 E. Genesee Street",,"Syracuse","New York","13214","33","Onondaga",+0043.042938,-0076.094917
"6997","Bayard Rustin Education Complex (BREC)","School Based Hospital Extension Clinic","West 18th Street",,"New York","New York","10011","7093","New York",+0040.738670,-0073.992249
"6998","New Alternatives for Children Inc","Diagnostic and Treatment Center","37 West 26th Street",,"New York","New York","10010","7093","New York",+0040.744228,-0073.989883
"6999","Schyler Achievement Academy","School Based Diagnostic and Treatment Center Extension Clinic","676 Clinton Avenue",,"Albany","New York","12206","1","Albany",+0042.668221,-0073.774284
"7001","PS/MS 306","School Based Diagnostic and Treatment Center Extension Clinic","40 W Tremont Avenue",,"Bronx","New York","10453","7094","Bronx",+0040.851929,-0073.910385
"7004","Massry Center","Hospital Extension Clinic","147 Hoosick Street",,"Troy","New York","12180","41","Rensselaer",+0042.739269,-0073.676636
"7007","Riverdale Dialysis Center","Diagnostic and Treatment Center Extension Clinic","170 West 233rd Street",,"Bronx","New York","10463","7094","Bronx",+0040.880470,-0073.903320
"7008","Urban Strategies/Brookdale Family Care Center","Diagnostic and Treatment Center","1873 Eastern Parkway",,"Brooklyn","New York","11233","7095","Kings",+0040.676464,-0073.908203
"7016","Glen Arden Inc","Residential Health Care Facility - SNF","214 Harriman Drive",,"Goshen","New York","10924","35","Orange",+0041.387551,-0074.315904
"702","The Valley View Center for Nursing Care and Rehabilitation","Residential Health Care Facility - SNF","2 Glenmere Cove Road",,"Goshen","New York","10924","35","Orange",+0041.355576,-0074.367393
"7020","Westbury/New Cassel Family Health Center","Diagnostic and Treatment Center Extension Clinic","682 Union Avenue",,"New Cassel","New York","11590","29","Nassau",+0040.761124,-0073.575806
"7021","Primary Care Clinic","Hospital Extension Clinic","500 Seaview Avenue",,"Staten Island","New York","10305","7097","Richmond",+0040.582493,-0074.084381
"7022","Psych/Alcoholism Treatment Pgm","Hospital Extension Clinic","450 Seaview Avenue",,"Staten Island","New York","10305","7097","Richmond",+0040.583042,-0074.085442
"7023","Oswego Hosp/Mexico Family Health Center","Hospital Extension Clinic","5856 Scenic Avenue",,"Mexico","New York","13114","37","Oswego",+0043.471275,-0076.232803
"7025","BronxCare Medical and Dental at Poe","Diagnostic and Treatment Center Extension Clinic","2432 Grand Concourse",,"Bronx","New York","10458","7094","Bronx",+0040.860546,-0073.897896
"7027","Upper Room AIDS Ministry ADHC","Diagnostic and Treatment Center","123-125 West 124th Street",,"New York","New York","10027","7093","New York",+0040.807384,-0073.946495
"7028","Highland Day Services","Adult Day Health Care Program - Offsite","100 Chamberlain Street",,"Wellsville","New York","14895","2","Allegany",+0042.121586,-0077.956017
"7032","Bassett Healthcare Canajoharie","Hospital Extension Clinic","56 Montgomery Street",,"Canajoharie","New York","13317","38","Otsego",+0042.904175,-0074.569016
"7034","PHC-Outpatient Rehabilitation Services","Hospital Extension Clinic","2985 Navajo Road",,"Yorktown","New York","10598","39","Putnam",+0041.337845,-0073.784317
"7037","Midtown PT","Hospital Extension Clinic","55 Gould Street",,"Rochester","New York","14610","27","Monroe",+0043.140305,-0077.549881
"704","St Anthony Community Hospital","Hospital","15 Maple Avenue",,"Warwick","New York","10990","35","Orange",+0041.260586,-0074.357185
"7043","Mayfield Primary Care Center","Hospital Extension Clinic","Route 30",,"Mayfield","New York","12117","17","Fulton",+0043.109242,-0074.267879
"7044","Broadway Family Care Center","Hospital Extension Clinic","7385 South Broadway",,"Red Hook","New York","12571","10","Columbia",+0041.990308,-0073.880321
"7045","Greene Medical Arts","Hospital Extension Clinic","159 Jefferson Heights",,"Catskill","New York","12414","10","Columbia",+0042.231709,-0073.878197
"7046","BronxCare Tiffany Medical and Pediatric Practice","Diagnostic and Treatment Center Extension Clinic","853 Tiffany Street",,"Bronx","New York","10459","7094","Bronx",+0040.817955,-0073.893570
"7047","Low Lead Clinic","Hospital Extension Clinic","91 East Mosholu Parkway",,"Bronx","New York","10467","7094","Bronx",+0040.878334,-0073.882523
"7048","Williamsbridge Family Practice Center","Hospital Extension Clinic","3011 Boston Road",,"Bronx","New York","10469","7094","Bronx",+0040.869689,-0073.857381
"7049","Castle Hill Family Practice","Hospital Extension Clinic","2167 Westchester Avenue",,"Bronx","New York","10462","7094","Bronx",+0040.834164,-0073.852470
"7050","Open Door Family Med Center Inc","Diagnostic and Treatment Center Extension Clinic","5 Grace Church Street",,"Port Chester","New York","10573","59","Westchester",+0040.997623,-0073.665337
"7051","Rogosin Kidney Center-Bklyn Dialysis","Diagnostic and Treatment Center Extension Clinic","506 Sixth St-7th Fl Buckley Pavilion",,"Brooklyn","New York","11215","7095","Kings",+0040.668087,-0073.978905
"7054","Avon Family Medicine","Hospital Extension Clinic","470 Collins Street",,"Avon","New York","14414","27","Monroe",+0042.911144,-0077.733391
"7057","Premier Healthcare D & T Center","Diagnostic and Treatment Center","220 East 42nd Street",,"New York","New York","10017","7093","New York",+0040.754345,-0073.998718
"7060","First In Therapy","Hospital Extension Clinic","4005 West Road",,"Cortland","New York","13045","11","Cortland",+0042.600601,-0076.202965
"7061","St Mary's Fulton County Day Rehabilitation","Hospital Extension Clinic","73 North Main Street",,"Gloversville","New York","12078","28","Montgomery",+0043.052471,-0074.344215
"7064","Wingate of Ulster","Residential Health Care Facility - SNF","One Wingate Way",,"Highland","New York","12528","55","Ulster",+0041.697021,-0073.966782
"7065","Staten Island Artificial Kidney Center","Diagnostic and Treatment Center","1550 Richmond Avenue",,"Staten Island","New York","10314","7097","Richmond",+0040.610657,-0074.160187
"7066","START Treatment & Recovery Centers","Diagnostic and Treatment Center Extension Clinic","500 West 180th Street",,"New York","New York","10033","7093","New York",+0040.847420,-0073.931503
"7069","Brooklyn Gardens Nursing & Rehabilitation Center","Residential Health Care Facility - SNF","835 Herkimer Street",,"Brooklyn","New York","11233","7095","Kings",+0040.678387,-0073.925720
"7071","Norfolk Community Health Center","Hospital Extension Clinic","35 West Main Street",,"Norfolk","New York","13667","44","Saint Lawrence",+0044.801289,-0074.991318
"7072","Huntington Hosp Dolan Fam Health Center","Diagnostic and Treatment Center","284 Pulaski Road",,"Green Lawn","New York","11740","51","Suffolk",+0040.857697,-0073.387756
"7073","Sauquoit Medical Office","Hospital Extension Clinic","2888 Oneida Street",,"Sauquoit","New York","13456","32","Oneida",+0043.001995,-0075.258530
"7077","Continuing Day Treatment/Partial Hospitalization Program","Hospital Extension Clinic","490 East Ridge Road",,"Rochester","New York","14621","27","Monroe",+0043.195511,-0077.604912
"7078","Columbia University Health Care Inc","Diagnostic and Treatment Center","630 West 168th Street",,"New York","New York","10032","7093","New York",+0040.841530,-0073.940964
"708","Bon Secours Community Hospital","Hospital","160 East Main Street",,"Port Jervis","New York","12771","35","Orange",+0041.367916,-0074.682487
"7083","St Mary's Center ADHCP","Adult Day Health Care Program - Offsite","512 126th Street",,"New York","New York","10027","7093","New York",+0040.814484,-0073.956093
"7084","Medwise Center","Hospital Extension Clinic","91-10 Atlantic Avenue",,"Ozone Park","New York","11416","7096","Queens",+0040.687325,-0073.851265
"7090","Housing Works East 9th Street ADHCP","Diagnostic and Treatment Center Extension Clinic","743-749 East Ninth Street",,"New York","New York","10009","7093","New York",+0040.724564,-0073.976128
"7091","NSUH Sleep Studies Center","Hospital Extension Clinic","100 Community Drive",,"Great Neck","New York","11021","29","Nassau",+0040.785900,-0073.705101
"7096","Oswego Hosp Radiology & Lab Srvs","Hospital Extension Clinic","10 George Street",,"Oswego","New York","13126","37","Oswego",+0043.466839,-0076.485199
"7099","Oneida Health Canastota-Lenox Family Care","Hospital Extension Clinic","115 Center St",,"Canastota","New York","13032","26","Madison",+0043.078098,-0075.752365
"71","The Pines Healthcare & Rehabilitation Centers Olean Campus","Residential Health Care Facility - SNF","2245 West State Street",,"Olean","New York","14760","4","Cattaraugus",+0042.077087,-0078.457413
"710","Montgomery Nursing and Rehabilitation Center","Residential Health Care Facility - SNF","2817 Albany Post Road, Box 158",,"Montgomery","New York","12549","35","Orange",+0041.545601,-0074.238609
"7100","University Health Care Center","Hospital Extension Clinic","90 Presidential Plaza",,"Syracuse","New York","13210","33","Onondaga",+0043.047031,-0076.144020
"7102","Brookdale Family Care Center-Flatbush","Diagnostic and Treatment Center Extension Clinic","1095 Flatbush Avenue",,"Brooklyn","New York","11226","7095","Kings",+0040.643730,-0073.957771
"7103","Brookdale Family Care Center-New Lots","Diagnostic and Treatment Center Extension Clinic","465 New Lots Avenue",,"Brooklyn","New York","11207","7095","Kings",+0040.663029,-0073.890541
"7104","CenterLight Healthcare D&TC - Grand Street Site","Diagnostic and Treatment Center Extension Clinic","375 Grand Street",,"New York","New York","10002","7093","New York",+0040.716000,-0073.987213
